workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3039,foobar,20401,False,H,,,,yf4vLYMpH9j84z98K,0.0-3.0-0.9,7,[],G,,,"[{'role': 'speaker', 'text': 'Looks like it is facing forward with one triangle at the bottom right', 'playerId': 'fRQb9DJBabAZCcAjY'}]",225078,,21,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.9,,[],,,,,226016,,22,spr-buttons,feedback,[],
3039,foobar,14589,False,L,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.10,8,[],D,,,"[{'role': 'speaker', 'text': 'facing right knees bent slightly holding a bowl', 'playerId': 'cy6HigPTSWTac7Xqy'}]",240610,,23,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.10,,[],,,,,241549,,24,spr-buttons,feedback,[],
3039,foobar,4080,False,J,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.11,5,[],K,,,"[{'role': 'speaker', 'text': 'squarish one', 'playerId': 'FQQrSsuYhM8jdKhTz'}]",245634,,25,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.11,,[],,,,,246565,,26,spr-buttons,feedback,[],
3039,foobar,5270,True,C,,,,6cWDb4KB2JkQYoEn8,0.0-3.0-0.12,3,[],C,,,"[{'role': 'speaker', 'text': 'flying angel, outstretched arms, going to the left', 'playerId': 'hMtbTjcXoP7mcPqWm'}]",251840,,27,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.12,,[],,,,,252772,,28,spr-buttons,feedback,[],
3039,foobar,15645,True,L,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.13,1,[],L,,,"[{'role': 'speaker', 'text': 'Legs in a zig zag', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head slightly to the right of shoulders', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat back on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Not left', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Clear', 'playerId': 'XgpZ3ySCe7xA9xome'}]",268422,,29,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.13,,[],,,,,269354,,30,spr-buttons,feedback,[],
3039,foobar,60611,False,G,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.14,8,[],D,,,"[{'role': 'speaker', 'text': 'Looks like an abstract painting, the only one there that does Two triangles on the right the box on the top on the left and then a backwards L on the left', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",329970,,31,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.14,,[],,,,,330904,,32,spr-buttons,feedback,[],
3039,foobar,2946,False,B,,,,iHNnNCnSAx2TYjDhf,0.0-3.0-0.15,4,[],J,,,"[{'role': 'speaker', 'text': '5', 'playerId': '2ub9Fg5YrCita2F2y'}]",333855,,33,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.15,,[],,,,,334785,,34,spr-buttons,feedback,[],
3039,foobar,17326,True,F,,,,TZ9ci9hD9LaYzHaJY,0.0-3.0-0.16,11,[],F,,,"[{'role': 'speaker', 'text': 'on ground', 'playerId': 'GZh7aAvHM3rAtA2Hk'}, {'role': 'speaker', 'text': 'knees raised', 'playerId': 'GZh7aAvHM3rAtA2Hk'}, {'role': 'speaker', 'text': 'looking left', 'playerId': 'GZh7aAvHM3rAtA2Hk'}, {'role': 'listener', 'text': 'hands', 'playerId': 'yszfBdDaFb2xZH5aW'}, {'role': 'speaker', 'text': 'square head', 'playerId': 'GZh7aAvHM3rAtA2Hk'}, {'role': 'listener', 'text': 'head leaning forward', 'playerId': 'yszfBdDaFb2xZH5aW'}]",352116,,35,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.16,,[],,,,,353049,,36,spr-buttons,feedback,[],
3039,foobar,22799,False,B,,,,uBEeQNkPmETCWMFi8,0.0-3.0-0.17,9,[],A,,,"[{'role': 'speaker', 'text': 'Small mouse looking upwards for cheese One raised square ear and one lower triangle ear Small triangle on the left close to the floor', 'playerId': 'eHgnYSqXkkkmbg6Bj'}]",375852,,37,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,376786,,38,spr-buttons,feedback,[],
3039,foobar,14436,True,C,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.18,3,[],C,,,"[{'role': 'speaker', 'text': 'both arms up in the air', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'slanted body', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'kind of like a bird', 'playerId': 'EigvT8eA8dqhuxwk6'}, {'role': 'listener', 'text': 'leaning to left', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'leaning to the left', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'open arms', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': 'no legs right', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'speaker', 'text': 'no legs', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",391228,,39,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,392162,,40,spr-buttons,feedback,[],
3039,foobar,42540,True,I,,,,SRBofppfmKZ4dhpv2,0.0-3.0-0.19,10,[],I,,,"[{'role': 'speaker', 'text': 'figure about to kick hard', 'playerId': 'PDN8wbfj49btpLgpq'}, {'role': 'listener', 'text': 'two arms to the left', 'playerId': 'DJ3JhctBDsJPjadGp'}, {'role': 'speaker', 'text': 'one long leg and little right leg', 'playerId': 'PDN8wbfj49btpLgpq'}]",434707,,41,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,435640,,42,spr-buttons,feedback,[],
3039,foobar,15635,True,H,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.20,0,[],H,,,"[{'role': 'speaker', 'text': 'block foot to right', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'body straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'KpkQvEaJQStx557HY'}]",451281,,43,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,452219,,44,spr-buttons,feedback,[],
3039,foobar,33412,False,A,,,,oJFB5dkDNtRxZNzec,0.0-3.0-0.21,11,[],F,,,"[{'role': 'speaker', 'text': 'person facing left with leg out in front', 'playerId': 'q7PZmgpyPo6hEuEnt'}]",485637,,45,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,486570,,46,spr-buttons,feedback,[],
3039,foobar,35028,True,I,,,,H8WzWCYTYHQr8QQiy,0.0-3.0-0.22,10,[],I,,,"[{'role': 'speaker', 'text': 'on one leg with two triangle arms pointing the same way, looks like a figure skater', 'playerId': 'noLFFX7u4tuMgAhYq'}, {'role': 'listener', 'text': 'looks like an r', 'playerId': '4ofXJ86c3SLnG4ASe'}, {'role': 'speaker', 'text': 'yes a r', 'playerId': 'noLFFX7u4tuMgAhYq'}]",521603,,47,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,522536,,48,spr-buttons,feedback,[],
3039,foobar,11176,True,D,,,,voSMQaG9H4nC4jy32,0.0-3.0-0.23,8,[],D,,,"[{'role': 'speaker', 'text': 'this one looks like a guy in a preacher robe with a tithe plate pointing to the left', 'playerId': 'xCczn7ZDHtYRWQE6W'}]",533717,,49,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,534649,,50,spr-buttons,feedback,[],
3039,foobar,29630,True,K,,,,JmgdhSKRPPxDKvprr,0.0-3.0-0.24,5,[],K,,,"[{'role': 'speaker', 'text': 'facing right, kneeling in prayer position, straight back, small triangle upper back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'feet up back', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'feet up back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'knees pointed', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'yes knees pointed', 'playerId': 'TFvBbKSS8eN9KxxHD'}]",564285,,51,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,565226,,52,spr-buttons,feedback,[],
3039,foobar,22032,True,F,,,,t3d4LuHZFazCzHhYq,0.0-3.0-0.25,11,[],F,,,"[{'role': 'speaker', 'text': ""It's a man sitting down"", 'playerId': 'FJi5uaLA6m4NZFkNG'}, {'role': 'speaker', 'text': 'Facing left', 'playerId': 'FJi5uaLA6m4NZFkNG'}, {'role': 'speaker', 'text': 'No arms', 'playerId': 'FJi5uaLA6m4NZFkNG'}, {'role': 'speaker', 'text': 'Triangle foot with toe pointing up', 'playerId': 'FJi5uaLA6m4NZFkNG'}, {'role': 'speaker', 'text': 'Head kinda bowing downwards', 'playerId': 'FJi5uaLA6m4NZFkNG'}]",587263,,53,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,588196,,54,spr-buttons,feedback,[],
3039,foobar,21242,False,A,,,,LfuChcnEB54q8Ztys,0.0-3.0-0.26,10,[],I,,,"[{'role': 'speaker', 'text': 'dancing birdman', 'playerId': 'tdJMBevkwaPaQKjM6'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'tdJMBevkwaPaQKjM6'}, {'role': 'speaker', 'text': 'big triangle for a head', 'playerId': 'tdJMBevkwaPaQKjM6'}, {'role': 'speaker', 'text': 'square balanced over right shoulder with one leg up', 'playerId': 'tdJMBevkwaPaQKjM6'}]",609443,,55,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,610376,,56,spr-buttons,feedback,[],
3039,foobar,9169,False,F,,,,dBAksjEwZCAZRyqJk,0.0-3.0-0.27,9,[],A,,,"[{'role': 'speaker', 'text': 'looks like a depressed person feet facing left', 'playerId': 'g2sowCsDmoh28sbgq'}]",619550,,57,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,620482,,58,spr-buttons,feedback,[],
3039,foobar,11467,False,B,,,,TNRYprBpNcgCrb2HF,0.0-3.0-0.28,9,[],A,,,"[{'role': 'speaker', 'text': 'Ponytail triangle image', 'playerId': 'ZBAXeNd9hoDrFHWhf'}]",631952,,59,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,632884,,60,spr-buttons,feedback,[],
3039,foobar,6188,False,D,,,,mFydM2BjifgM589Kq,0.0-3.0-0.29,4,[],J,,,"[{'role': 'speaker', 'text': 'candle shape', 'playerId': 'zY3h7BkB5TkBGcwM4'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'zY3h7BkB5TkBGcwM4'}, {'role': 'speaker', 'text': 'with bucket', 'playerId': 'zY3h7BkB5TkBGcwM4'}, {'role': 'listener', 'text': 'That one reminds me of a bishop!', 'playerId': 'RCtT8PJsDnFWBE44N'}, {'role': 'speaker', 'text': 'ok bishop', 'playerId': 'zY3h7BkB5TkBGcwM4'}]",639076,,61,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,640010,,62,spr-buttons,feedback,[],
3039,foobar,16300,True,L,,,,omQAFChFFHAuAbPT3,0.0-3.0-0.30,1,[],L,,,"[{'role': 'speaker', 'text': 'facing right', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'in prayer pose', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'arms to right', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'listener', 'text': 'feet or no feet', 'playerId': 'GT3oEBtgrN342i2eN'}, {'role': 'speaker', 'text': 'no feet visible', 'playerId': 'faazMWGBB5FbpcYAT'}]",656315,,63,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.30,,[],,,,,657251,,64,spr-buttons,feedback,[],
3039,foobar,6436,True,C,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.31,3,[],C,,,"[{'role': 'speaker', 'text': 'looks like an angel with arms outstretched', 'playerId': 'xGudhNiRmy2YuaHzK'}]",663693,,65,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.31,,[],,,,,664624,,66,spr-buttons,feedback,[],
3039,foobar,19189,True,I,,,,QzDZ9idpFkW6nHuCq,0.0-3.0-0.32,10,[],I,,,"[{'role': 'speaker', 'text': 'arms out left one foot out to right', 'playerId': '64rzpC4x4MeQZbRPz'}, {'role': 'speaker', 'text': ""like it's falling to left"", 'playerId': '64rzpC4x4MeQZbRPz'}]",683818,,67,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.32,,[],,,,,684749,,68,spr-buttons,feedback,[],
3039,foobar,19414,True,G,,,,GGz5Zb58tHpG8X5z7,0.0-3.0-0.33,7,[],G,,,"[{'role': 'speaker', 'text': 'square head tilted left with obscure shape sitting legs in front to left with tail facing down on right', 'playerId': 'zMrgbynyhLhqT5X3C'}]",704168,,69,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.33,,[],,,,,705100,,70,spr-buttons,feedback,[],
3039,foobar,7133,False,C,,,,p8CZhTq5mEiuypAfk,0.0-3.0-0.34,7,[],G,,,"[{'role': 'speaker', 'text': 'goalie', 'playerId': 'mGtkMxGiXXs6j2cm3'}]",712238,,71,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.34,,[],,,,,713171,,72,spr-buttons,feedback,[],
3039,foobar,6601,True,A,,,,5wn4MiopXyfXuTxG9,0.0-3.0-0.35,9,[],A,,,"[{'role': 'speaker', 'text': 'this figure looks like it is walking', 'playerId': 'HJoHFMvp6qPSD2pXk'}]",719776,,73,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.35,,[],,,,,720711,,74,spr-buttons,feedback,[],
3039,foobar,18154,False,L,,,,ogPZPPCKpGn4votMa,0.0-3.0-0.36,5,[],K,,,"[{'role': 'speaker', 'text': 'looking right with knees kinda bent with hand out in front', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'listener', 'text': 'is it kinda kneeling', 'playerId': 'Y3ATEvaw2Ex9TyTaM'}, {'role': 'speaker', 'text': 'yes looks like its about to kneel', 'playerId': 'fLSfDEdkLomjBKJ4E'}]",738869,,75,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.36,,[],,,,,739810,,76,spr-buttons,feedback,[],
3039,foobar,9079,False,A,,,,Nh8nE8Qa4C3BkbhD6,0.0-3.0-0.37,3,[],C,,,"[{'role': 'speaker', 'text': 'monster', 'playerId': '5JEmHBEF2C5GGGZkJ'}]",748894,,77,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.37,,[],,,,,749826,,78,spr-buttons,feedback,[],
3039,foobar,16576,True,D,,,,K3MLgpK29uppByXck,0.0-3.0-0.38,8,[],D,,,"[{'role': 'speaker', 'text': 'this is a more basic shape with a diamond at the top, a point coming out to the left and another point coming out at the base to the left', 'playerId': 'juW4jvRxSzBrxXbQ8'}]",766407,,79,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.38,,[],,,,,767345,,80,spr-buttons,feedback,[],
3039,foobar,14831,False,G,,,,LfuChcnEB54q8Ztys,0.0-3.0-0.39,2,[],B,,,"[{'role': 'speaker', 'text': 'trapezoid at the bottom leaning right', 'playerId': 'Dr6TQXga6KydoDzMN'}]",782181,,81,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.39,,[],,,,,783114,,82,spr-buttons,feedback,[],
3039,foobar,55813,False,F,,,,6ikro5aNu98qHGGFL,0.0-3.0-0.40,7,[],G,,,"[{'role': 'speaker', 'text': 'figure sitting down leg in front of him knee up facing left diamond head', 'playerId': 'Mm4ut74JJKd55WcMT'}]",838931,,83,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.40,,[],,,,,839866,,84,spr-buttons,feedback,[],
3039,foobar,13583,False,B,,,,idfdowLZKpkzB8ypa,0.0-3.0-0.41,6,[],E,,,"[{'role': 'speaker', 'text': 'mouse with big ears', 'playerId': 'hWLbCy7ApJfJBtYmh'}, {'role': 'listener', 'text': 'not the rabbit', 'playerId': 'TBeeYmzuYM6Tjf43b'}]",853454,,85,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.41,,[],,,,,854386,,86,spr-buttons,feedback,[],
3039,foobar,14695,True,C,,,,FfK5QXXSw833vwHKX,0.0-3.0-0.42,3,[],C,,,"[{'role': 'speaker', 'text': 'the guy is leaning left with his arms up kind of like ""but why""', 'playerId': '6iMbQKiFyJ2YwPaeo'}]",869086,,87,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.42,,[],,,,,870018,,88,spr-buttons,feedback,[],
3039,foobar,20544,True,B,,,,HzMWt9PN89uNHBpS8,0.0-3.0-0.43,2,[],B,,,"[{'role': 'speaker', 'text': 'arms stretched out both sides', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'kneeling', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'legs behind', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'listener', 'text': 'Hands on the left or right', 'playerId': '629mtmajvT87Dj6TX'}, {'role': 'speaker', 'text': 'looks like the figure has a tie on', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'hands are both sides', 'playerId': '55rev8uSGneaTh75R'}]",890567,,89,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.43,,[],,,,,891502,,90,spr-buttons,feedback,[],
3039,foobar,6526,True,C,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.44,3,[],C,,,"[{'role': 'speaker', 'text': 'Person trying to fly, arms reaching out', 'playerId': 'cQwcJfbudt82YiyEy'}]",898032,,91,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.44,,[],,,,,898963,,92,spr-buttons,feedback,[],
3039,foobar,9191,True,G,,,,3NRHD2hCEgJ74Q4b2,0.0-3.0-0.45,7,[],G,,,"[{'role': 'speaker', 'text': ""X' shaped with a square head on the left side, 2 triangles on the right side one at the top and the other and the bottom"", 'playerId': 'FPvYQcmkbsKdx9sqz'}]",908157,,93,spr-buttons,selection,[],
3039,foobar,600,,,,,,,0.0-3.0-1.45,7,[],,,,,908761,,94,spr-buttons,feedback,[],
3039,foobar,19183,False,L,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.46,5,[],K,,,"[{'role': 'speaker', 'text': 'kneeling facing right, both arms in one triangle to right, kneeling, feet behind as triangle', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",927949,,95,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.46,,[],,,,,928882,,96,spr-buttons,feedback,[],
3039,foobar,13295,False,G,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.47,0,[],H,,,"[{'role': 'speaker', 'text': ""the only one that doesn't look like a person"", 'playerId': 'cy6HigPTSWTac7Xqy'}, {'role': 'speaker', 'text': 'has no arms no legs no body', 'playerId': 'cy6HigPTSWTac7Xqy'}, {'role': 'speaker', 'text': 'kind of looks like a windmill', 'playerId': 'cy6HigPTSWTac7Xqy'}]",942183,,97,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.47,,[],,,,,943118,,98,spr-buttons,feedback,[],
3039,foobar,4932,False,H,,,,qww2u9HuGk9nxnxyx,0.0-3.0-0.48,4,[],J,,,"[{'role': 'speaker', 'text': 'blobby man', 'playerId': 'FLJkaQs3Frxy3ZY4S'}, {'role': 'speaker', 'text': 'no limbs', 'playerId': 'FLJkaQs3Frxy3ZY4S'}]",948056,,99,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.48,,[],,,,,948990,,100,spr-buttons,feedback,[],
3039,foobar,13728,True,K,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.49,5,[],K,,,"[{'role': 'speaker', 'text': ""This one is really tricky to describe but it's tall and looks like two diamonds are stacked on top of each other for the top Then it looks like arms are maybe out to the right side like they are serving something or waiting to hold something"", 'playerId': 'LPLHcHnNBPidsJsYK'}, {'role': 'speaker', 'text': 'The bottom is pretty solid with no discernable legs', 'playerId': 'LPLHcHnNBPidsJsYK'}]",962724,,101,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.49,,[],,,,,963661,,102,spr-buttons,feedback,[],
3039,foobar,12643,False,L,,,,TfkrsqMn78kJbqqgg,0.0-3.0-0.50,4,[],J,,,"[{'role': 'speaker', 'text': 'lightning bolt shape legs arms facing to right', 'playerId': 'A42GqTLXDrrZm89yN'}]",976309,,103,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.50,,[],,,,,977240,,104,spr-buttons,feedback,[],
3039,foobar,16044,False,E,,,,PCRgk3gvjjXXkMKqF,0.0-3.0-0.51,2,[],B,,,"[{'role': 'speaker', 'text': 'Man facing right, looking down, triangle dog ears', 'playerId': 'HrxvJAFPtJCGLf2Ez'}]",993289,,105,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.51,,[],,,,,994220,,106,spr-buttons,feedback,[],
3039,foobar,12285,True,I,,,,NEo4TpvQSgpf5jZNx,0.0-3.0-0.52,10,[],I,,,"[{'role': 'speaker', 'text': 'This looks like the ballet dancer with one leg in the air', 'playerId': 'eHpsMXG8wcabcn9Mp'}, {'role': 'speaker', 'text': 'facing to the right', 'playerId': 'eHpsMXG8wcabcn9Mp'}, {'role': 'speaker', 'text': 'both arms left', 'playerId': 'eHpsMXG8wcabcn9Mp'}]",1006510,,107,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.52,,[],,,,,1007447,,108,spr-buttons,feedback,[],
3039,foobar,23666,False,G,,,,wPKShK8DJjFJDPPC2,0.0-3.0-0.53,6,[],E,,,"[{'role': 'speaker', 'text': 'Square bunny ear, dog shaped other ear', 'playerId': '7873fQ46q5WbGoifc'}, {'role': 'speaker', 'text': 'NOT THE TRIANGLE bunny ears', 'playerId': '7873fQ46q5WbGoifc'}]",1031118,,109,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.53,,[],,,,,1032050,,110,spr-buttons,feedback,[],
3039,foobar,7448,True,K,,,,8SNDsZXxLcR8895Lq,0.0-3.0-0.54,5,[],K,,,"[{'role': 'speaker', 'text': 'kneeling nun', 'playerId': '5Z84RxNyiQvR4MDQB'}]",1039503,,111,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.54,,[],,,,,1040437,,112,spr-buttons,feedback,[],
3039,foobar,17923,False,G,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.55,6,[],E,,,"[{'role': 'speaker', 'text': 'head tilted to the right of body', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'arm and legs forming C shape', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'on right side', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'big left leg flat on bottom', 'playerId': 'cjtnTXrerxbK7pi39'}]",1058366,,113,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.55,,[],,,,,1059302,,114,spr-buttons,feedback,[],
3039,foobar,11544,False,K,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.56,1,[],L,,,"[{'role': 'speaker', 'text': 'Looks like a kneeling man with a bowl in his hand looking to your right', 'playerId': 'qXfAnzBoZ64SMpq3Q'}]",1070852,,115,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.56,,[],,,,,1071785,,116,spr-buttons,feedback,[],
3039,foobar,10876,True,E,,,,htub6itv8siAtQv22,0.0-3.0-0.57,6,[],E,,,"[{'role': 'speaker', 'text': 'rabbit ears', 'playerId': 'HvkLtechHtpsjT9rJ'}]",1082667,,117,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.57,,[],,,,,1083600,,118,spr-buttons,feedback,[],
3039,foobar,3070,True,C,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.58,3,[],C,,,"[{'role': 'speaker', 'text': 'flying ghost, no legs, two arms in the air', 'playerId': '9DEoh9BWkZFYxhECs'}]",1086676,,119,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.58,,[],,,,,1087608,,120,spr-buttons,feedback,[],
3039,foobar,3190,False,L,,,,cCSd3v7a6AH8fHsJE,0.0-3.0-0.59,11,[],F,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'Dmv2wGZJEid5oXz3M'}]",1090803,,121,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.59,,[],,,,,1091733,,122,spr-buttons,feedback,[],
3039,foobar,4244,True,F,,,,3NRHD2hCEgJ74Q4b2,0.0-3.0-0.60,11,[],F,,,"[{'role': 'speaker', 'text': 'person sitting down facing left', 'playerId': 'eeCGATqzhP6qdRBP6'}]",1095986,,123,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.60,,[],,,,,1096917,,124,spr-buttons,feedback,[],
3039,foobar,19929,False,A,,,,5ygBYimhnLq4Bcb2N,0.0-3.0-0.61,5,[],K,,,"[{'role': 'speaker', 'text': 'The chicken dance one that Hera described', 'playerId': 'bMkZ9C5DEH9p5Bn6o'}, {'role': 'speaker', 'text': 'One food in the air, one on the ground Facing right', 'playerId': 'bMkZ9C5DEH9p5Bn6o'}, {'role': 'listener', 'text': 'head top right', 'playerId': 'PuxjeeRSsr2zsPEGM'}, {'role': 'speaker', 'text': 'The feet face left and one foot is up to the knee level The head faces to the right They have the arm on the left up in the air, with the elbow the same height as the top of head', 'playerId': 'bMkZ9C5DEH9p5Bn6o'}]",1116852,,125,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.61,,[],,,,,1117792,,126,spr-buttons,feedback,[],
